year.from,month.from,day.from,year.to,month.to,day.to,week,numdate,raw.births.no.uhp,birth.trend,pop,inner.pop,raw.birth.rate,lin.birth.rate1,lin.birth.rate2
1921,2,19,1921,2,26,8,1921.136986,1908,2092.997372,7396667.348,4483324.099,2.83E-04,2.83E-04,2.83E-04
1921,2,26,1921,3,5,9,1921.156164,1987,2089.283137,7398055.074,4483156.253,2.82E-04,2.82E-04,2.82E-04
1921,3,5,1921,3,12,10,1921.175342,2074,2085.495509,7399442.8,4482988.407,2.82E-04,2.82E-04,2.82E-04
1921,3,12,1921,3,19,11,1921.194521,2004,2081.637817,7400830.598,4482820.552,2.81E-04,2.81E-04,2.81E-04
1921,3,19,1921,3,26,12,1921.213699,1746,2077.712802,7402218.324,4482652.706,2.81E-04,2.81E-04,2.81E-04
1921,3,26,1921,4,2,13,1921.232877,2016,2073.723401,7403606.05,4482484.86,2.80E-04,2.80E-04,2.80E-04
1921,4,2,1921,4,9,14,1921.252055,2157,2069.672549,7404993.775,4482317.015,2.79E-04,2.79E-04,2.79E-04
1921,4,9,1921,4,16,15,1921.271233,2099,2065.563182,7406381.501,4482149.169,2.79E-04,2.79E-04,2.79E-04
1921,4,16,1921,4,23,16,1921.290411,2112,2061.398236,7407769.227,4481981.323,2.78E-04,2.78E-04,2.78E-04
1921,4,23,1921,4,30,17,1921.309589,2082,2057.180648,7409156.953,4481813.477,2.78E-04,2.78E-04,2.78E-04
1921,4,30,1921,5,7,18,1921.328767,1940,2052.913352,7410544.679,4481645.631,2.77E-04,2.77E-04,2.77E-04
1921,5,7,1921,5,14,19,1921.347945,2068,2048.599286,7411932.405,4481477.785,2.76E-04,2.76E-04,2.76E-04
1921,5,14,1921,5,21,20,1921.367123,1868,2044.241386,7413320.13,4481309.94,2.76E-04,2.76E-04,2.76E-04
1921,5,21,1921,5,28,21,1921.386301,2188,2039.842518,7414707.856,4481142.094,2.75E-04,2.75E-04,2.75E-04
1921,5,28,1921,6,4,22,1921.405479,1971,2035.404987,7416095.582,4480974.248,2.74E-04,2.74E-04,2.74E-04
1921,6,4,1921,6,11,23,1921.424658,2128,2030.931487,7417483.38,4480806.393,2.74E-04,2.74E-04,2.74E-04
1921,6,11,1921,6,18,24,1921.443836,2008,2026.423966,7418871.106,4480638.547,2.73E-04,2.73E-04,2.73E-04
1921,6,18,1921,6,25,25,1921.463014,1919,2021.884729,7420258.832,4480470.701,2.72E-04,2.72E-04,2.72E-04
1921,6,25,1921,7,2,26,1921.482192,1804,2017.316321,7421646.558,4480302.856,2.72E-04,2.72E-04,2.72E-04
1921,7,2,1921,7,9,27,1921.50137,1955,2012.721346,7423034.284,4480135.01,2.71E-04,2.71E-04,2.71E-04
1921,7,9,1921,7,16,28,1921.520548,1910,2008.102698,7424422.009,4479967.164,2.70E-04,2.70E-04,2.70E-04
1921,7,16,1921,7,23,29,1921.539726,1891,2003.464425,7425809.735,4479799.318,2.70E-04,2.70E-04,2.70E-04
1921,7,23,1921,7,30,30,1921.558904,2023,1998.810866,7427197.461,4479631.472,2.69E-04,2.69E-04,2.69E-04
1921,7,30,1921,8,6,31,1921.578082,1823,1994.146359,7428585.187,4479463.626,2.68E-04,2.68E-04,2.68E-04
1921,8,6,1921,8,13,32,1921.59726,2214,1989.475243,7429972.913,4479295.78,2.68E-04,2.68E-04,2.68E-04
1921,8,13,1921,8,20,33,1921.616438,1948,1984.801857,7431360.639,4479127.935,2.67E-04,2.67E-04,2.67E-04
1921,8,20,1921,8,27,34,1921.635616,2003,1980.130295,7432748.364,4478960.089,2.66E-04,2.66E-04,2.66E-04
1921,8,27,1921,9,3,35,1921.654795,1893,1975.465383,7434136.163,4478792.234,2.66E-04,2.66E-04,2.66E-04
1921,9,3,1921,9,10,36,1921.673973,1782,1970.811216,7435523.888,4478624.388,2.65E-04,2.65E-04,2.65E-04
1921,9,10,1921,9,17,37,1921.693151,1918,1966.172132,7436911.614,4478456.542,2.64E-04,2.64E-04,2.64E-04
1921,9,17,1921,9,24,38,1921.712329,1921,1961.55247,7438299.34,4478288.697,2.64E-04,2.64E-04,2.64E-04
1921,9,24,1921,10,1,39,1921.731507,1810,1956.956568,7439687.066,4478120.851,2.63E-04,2.63E-04,2.63E-04
1921,10,1,1921,10,8,40,1921.750685,1889,1952.388764,7441074.792,4477953.005,2.62E-04,2.62E-04,2.62E-04
1921,10,8,1921,10,15,41,1921.769863,1885,1947.853398,7442462.518,4477785.159,2.62E-04,2.62E-04,2.62E-04
1921,10,15,1921,10,22,42,1921.789041,1944,1943.354808,7443850.243,4477617.313,2.61E-04,2.61E-04,2.61E-04
1921,10,22,1921,10,29,43,1921.808219,1835,1938.897331,7445237.969,4477449.467,2.60E-04,2.60E-04,2.60E-04
1921,10,29,1921,11,5,44,1921.827397,1813,1934.485307,7446625.695,4477281.621,2.60E-04,2.60E-04,2.60E-04
1921,11,5,1921,11,12,45,1921.846575,1869,1930.123074,7448013.421,4477113.776,2.59E-04,2.59E-04,2.59E-04
1921,11,12,1921,11,19,46,1921.865753,1865,1925.814747,7449401.147,4476945.93,2.59E-04,2.59E-04,2.59E-04
1921,11,19,1921,11,26,47,1921.884932,1866,1921.565114,7450788.945,4476778.075,2.58E-04,2.58E-04,2.58E-04
1921,11,26,1921,12,3,48,1921.90411,1771,1917.378288,7452176.671,4476610.229,2.57E-04,2.57E-04,2.57E-04
1921,12,3,1921,12,10,49,1921.923288,2020,1913.258606,7453564.397,4476442.383,2.57E-04,2.57E-04,2.57E-04
1921,12,10,1921,12,17,50,1921.942466,1904,1909.210408,7454952.122,4476274.538,2.56E-04,2.56E-04,2.56E-04
1921,12,17,1921,12,24,51,1921.961644,1841,1905.238032,7456339.848,4476106.692,2.56E-04,2.56E-04,2.56E-04
1921,12,24,1921,12,31,52,1921.980822,1571,1901.345816,7457727.574,4475938.846,2.55E-04,2.55E-04,2.55E-04
1921,12,31,1922,1,7,1,1922,2148,1897.538099,7459115.3,4475771,2.54E-04,2.54E-04,2.54E-04
1922,1,7,1922,1,14,2,1922.019178,2096,1893.819219,7460503.026,4475603.154,2.54E-04,2.54E-04,2.54E-04
1922,1,14,1922,1,21,3,1922.038356,1963,1890.193514,7461890.752,4475435.308,2.53E-04,2.53E-04,2.53E-04
1922,1,21,1922,1,28,4,1922.057534,1856,1886.665324,7463278.478,4475267.462,2.53E-04,2.53E-04,2.53E-04
1922,1,28,1922,2,4,5,1922.076712,2024,1883.238986,7464666.203,4475099.617,2.52E-04,2.52E-04,2.52E-04
1922,2,4,1922,2,11,6,1922.09589,2102,1879.918716,7466053.929,4474931.771,2.52E-04,2.52E-04,2.52E-04
1922,2,11,1922,2,18,7,1922.115068,1923,1876.708072,7467441.655,4474763.925,2.51E-04,2.51E-04,2.51E-04
1922,2,18,1922,2,25,8,1922.134247,2029,1873.610989,7468829.453,4474596.07,2.51E-04,2.51E-04,2.51E-04
1922,2,25,1922,3,4,9,1922.153425,1817,1870.630896,7470217.179,4474428.224,2.50E-04,2.50E-04,2.50E-04
1922,3,4,1922,3,11,10,1922.172603,1942,1867.771113,7471604.905,4474260.379,2.50E-04,2.50E-04,2.50E-04
1922,3,11,1922,3,18,11,1922.191781,1881,1865.03384,7472992.631,4474092.533,2.50E-04,2.50E-04,2.50E-04
1922,3,18,1922,3,25,12,1922.210959,1854,1862.420999,7474380.357,4473924.687,2.49E-04,2.49E-04,2.49E-04
1922,3,25,1922,4,1,13,1922.230137,1941,1859.93451,7475768.082,4473756.841,2.49E-04,2.49E-04,2.49E-04
1922,4,1,1922,4,8,14,1922.249315,1813,1857.576293,7477155.808,4473588.995,2.48E-04,2.48E-04,2.48E-04
1922,4,8,1922,4,15,15,1922.268493,1645,1855.34815,7478543.534,4473421.149,2.48E-04,2.48E-04,2.48E-04
1922,4,15,1922,4,22,16,1922.287671,1945,1853.250733,7479931.26,4473253.303,2.48E-04,2.48E-04,2.48E-04
1922,4,22,1922,4,29,17,1922.306849,2170,1851.281521,7481318.986,4473085.458,2.47E-04,2.47E-04,2.47E-04
1922,4,29,1922,5,6,18,1922.326027,2019,1849.435677,7482706.712,4472917.612,2.47E-04,2.47E-04,2.47E-04
1922,5,6,1922,5,13,19,1922.345205,1968,1847.707863,7484094.437,4472749.766,2.47E-04,2.47E-04,2.47E-04
1922,5,13,1922,5,20,20,1922.364384,1994,1846.093011,7485482.236,4472581.911,2.47E-04,2.47E-04,2.47E-04
1922,5,20,1922,5,27,21,1922.383562,1840,1844.585776,7486869.961,4472414.065,2.46E-04,2.46E-04,2.46E-04
1922,5,27,1922,6,3,22,1922.40274,1919,1843.180909,7488257.687,4472246.22,2.46E-04,2.46E-04,2.46E-04
1922,6,3,1922,6,10,23,1922.421918,1823,1841.873161,7489645.413,4472078.374,2.46E-04,2.46E-04,2.46E-04
1922,6,10,1922,6,17,24,1922.441096,2056,1840.657282,7491033.139,4471910.528,2.46E-04,2.46E-04,2.46E-04
1922,6,17,1922,6,24,25,1922.460274,1930,1839.528022,7492420.865,4471742.682,2.46E-04,2.46E-04,2.46E-04
1922,6,24,1922,7,1,26,1922.479452,1889,1838.480131,7493808.591,4471574.836,2.45E-04,2.45E-04,2.45E-04
1922,7,1,1922,7,8,27,1922.49863,1817,1837.508359,7495196.316,4471406.99,2.45E-04,2.45E-04,2.45E-04
1922,7,8,1922,7,15,28,1922.517808,1900,1836.607457,7496584.042,4471239.144,2.45E-04,2.45E-04,2.45E-04
1922,7,15,1922,7,22,29,1922.536986,1908,1835.772175,7497971.768,4471071.299,2.45E-04,2.45E-04,2.45E-04
1922,7,22,1922,7,29,30,1922.556164,1874,1834.997263,7499359.494,4470903.453,2.45E-04,2.45E-04,2.45E-04
1922,7,29,1922,8,5,31,1922.575342,1934,1834.277435,7500747.22,4470735.607,2.45E-04,2.45E-04,2.45E-04
1922,8,5,1922,8,12,32,1922.594521,1636,1833.607517,7502135.018,4470567.752,2.44E-04,2.44E-04,2.44E-04
1922,8,12,1922,8,19,33,1922.613699,2042,1832.982219,7503522.744,4470399.906,2.44E-04,2.44E-04,2.44E-04
1922,8,19,1922,8,26,34,1922.632877,1828,1832.396292,7504910.47,4470232.06,2.44E-04,2.44E-04,2.44E-04
1922,8,26,1922,9,2,35,1922.652055,1794,1831.844485,7506298.195,4470064.215,2.44E-04,2.44E-04,2.44E-04
1922,9,2,1922,9,9,36,1922.671233,1883,1831.321551,7507685.921,4469896.369,2.44E-04,2.44E-04,2.44E-04
1922,9,9,1922,9,16,37,1922.690411,1760,1830.822237,7509073.647,4469728.523,2.44E-04,2.44E-04,2.44E-04
1922,9,16,1922,9,23,38,1922.709589,1753,1830.341295,7510461.373,4469560.677,2.44E-04,2.44E-04,2.44E-04
1922,9,23,1922,9,30,39,1922.728767,1822,1829.873476,7511849.099,4469392.831,2.44E-04,2.44E-04,2.44E-04
1922,9,30,1922,10,7,40,1922.747945,1702,1829.413528,7513236.825,4469224.985,2.43E-04,2.43E-04,2.43E-04
1922,10,7,1922,10,14,41,1922.767123,1746,1828.956203,7514624.55,4469057.14,2.43E-04,2.43E-04,2.43E-04
1922,10,14,1922,10,21,42,1922.786301,1645,1828.49625,7516012.276,4468889.294,2.43E-04,2.43E-04,2.43E-04
1922,10,21,1922,10,28,43,1922.805479,1820,1828.028396,7517400.002,4468721.448,2.43E-04,2.43E-04,2.43E-04
1922,10,28,1922,11,4,44,1922.824658,1590,1827.547439,7518787.8,4468553.593,2.43E-04,2.43E-04,2.43E-04
1922,11,4,1922,11,11,45,1922.843836,1690,1827.048105,7520175.526,4468385.747,2.43E-04,2.43E-04,2.43E-04
1922,11,11,1922,11,18,46,1922.863014,1712,1826.525144,7521563.252,4468217.901,2.43E-04,2.43E-04,2.43E-04
1922,11,18,1922,11,25,47,1922.882192,1718,1825.973338,7522950.978,4468050.056,2.43E-04,2.43E-04,2.43E-04
1922,11,25,1922,12,2,48,1922.90137,1655,1825.387662,7524338.704,4467882.21,2.43E-04,2.43E-04,2.43E-04
1922,12,2,1922,12,9,49,1922.920548,1747,1824.763404,7525726.429,4467714.364,2.42E-04,2.42E-04,2.42E-04
1922,12,9,1922,12,16,50,1922.939726,1774,1824.096006,7527114.155,4467546.518,2.42E-04,2.42E-04,2.42E-04
1922,12,16,1922,12,23,51,1922.958904,1674,1823.381324,7528501.881,4467378.672,2.42E-04,2.42E-04,2.42E-04
1922,12,23,1922,12,30,52,1922.978082,1516,1822.615836,7529889.607,4467210.826,2.42E-04,2.42E-04,2.42E-04
1922,12,30,1923,1,6,1,1922.99726,2099,1821.797272,7531277.333,4467042.98,2.42E-04,2.42E-04,2.42E-04
1923,1,6,1923,1,13,2,1923.016438,2041,1820.924745,7532665.059,4466875.135,2.42E-04,2.42E-04,2.42E-04
1923,1,13,1923,1,20,3,1923.035616,1878,1819.998028,7534052.784,4466707.289,2.42E-04,2.42E-04,2.42E-04
1923,1,20,1923,1,27,4,1923.054795,1950,1819.017155,7535440.583,4466539.434,2.41E-04,2.41E-04,2.41E-04
1923,1,27,1923,2,3,5,1923.073973,1744,1817.982016,7536828.308,4466371.588,2.41E-04,2.41E-04,2.41E-04
1923,2,3,1923,2,10,6,1923.093151,1782,1816.892548,7538216.034,4466203.742,2.41E-04,2.41E-04,2.41E-04
1923,2,10,1923,2,17,7,1923.112329,1928,1815.748688,7539603.76,4466035.897,2.41E-04,2.41E-04,2.41E-04
1923,2,17,1923,2,24,8,1923.131507,1807,1814.550373,7540991.486,4465868.051,2.41E-04,2.41E-04,2.41E-04
1923,2,24,1923,3,3,9,1923.150685,1886,1813.29754,7542379.212,4465700.205,2.40E-04,2.40E-04,2.40E-04
1923,3,3,1923,3,10,10,1923.169863,1814,1811.990126,7543766.938,4465532.359,2.40E-04,2.40E-04,2.40E-04
1923,3,10,1923,3,17,11,1923.189041,1874,1810.628067,7545154.663,4465364.513,2.40E-04,2.40E-04,2.40E-04
1923,3,17,1923,3,24,12,1923.208219,1799,1809.2113,7546542.389,4465196.667,2.40E-04,2.40E-04,2.40E-04
1923,3,24,1923,3,31,13,1923.227397,1642,1807.739764,7547930.115,4465028.821,2.40E-04,2.40E-04,2.40E-04
1923,3,31,1923,4,7,14,1923.246575,1812,1806.213393,7549317.841,4464860.976,2.39E-04,2.39E-04,2.39E-04
1923,4,7,1923,4,14,15,1923.265753,1996,1804.632042,7550705.567,4464693.13,2.39E-04,2.39E-04,2.39E-04
1923,4,14,1923,4,21,16,1923.284932,1955,1802.995812,7552093.365,4464525.275,2.39E-04,2.39E-04,2.39E-04
1923,4,21,1923,4,28,17,1923.30411,1720,1801.30456,7553481.091,4464357.429,2.38E-04,2.38E-04,2.38E-04
1923,4,28,1923,5,5,18,1923.323288,1928,1799.558221,7554868.817,4464189.583,2.38E-04,2.38E-04,2.38E-04
1923,5,5,1923,5,12,19,1923.342466,1891,1797.756733,7556256.542,4464021.738,2.38E-04,2.38E-04,2.38E-04
1923,5,12,1923,5,19,20,1923.361644,2014,1795.900034,7557644.268,4463853.892,2.38E-04,2.38E-04,2.38E-04
1923,5,19,1923,5,26,21,1923.380822,1628,1793.988059,7559031.994,4463686.046,2.37E-04,2.37E-04,2.37E-04
1923,5,26,1923,6,2,22,1923.4,2040,1792.020746,7560419.72,4463518.2,2.37E-04,2.37E-04,2.37E-04
1923,6,2,1923,6,9,23,1923.419178,1942,1789.998031,7561807.446,4463350.354,2.37E-04,2.37E-04,2.37E-04
1923,6,9,1923,6,16,24,1923.438356,1988,1787.919852,7563195.172,4463182.508,2.36E-04,2.36E-04,2.36E-04
1923,6,16,1923,6,23,25,1923.457534,1818,1785.786146,7564582.898,4463014.662,2.36E-04,2.36E-04,2.36E-04
1923,6,23,1923,6,30,26,1923.476712,1877,1783.596849,7565970.623,4462846.817,2.36E-04,2.36E-04,2.36E-04
1923,6,30,1923,7,7,27,1923.49589,1859,1781.352081,7567358.349,4462678.971,2.35E-04,2.35E-04,2.35E-04
1923,7,7,1923,7,14,28,1923.515068,1614,1779.052825,7568746.075,4462511.125,2.35E-04,2.35E-04,2.35E-04
1923,7,14,1923,7,21,29,1923.534247,1974,1776.701654,7570133.873,4462343.27,2.35E-04,2.35E-04,2.35E-04
1923,7,21,1923,7,28,30,1923.553425,1772,1774.301105,7571521.599,4462175.424,2.34E-04,2.34E-04,2.34E-04
1923,7,28,1923,8,4,31,1923.572603,1873,1771.853856,7572909.325,4462007.579,2.34E-04,2.34E-04,2.34E-04
1923,8,4,1923,8,11,32,1923.591781,1617,1769.362612,7574297.051,4461839.733,2.34E-04,2.34E-04,2.34E-04
1923,8,11,1923,8,18,33,1923.610959,1892,1766.83009,7575684.777,4461671.887,2.33E-04,2.33E-04,2.33E-04
1923,8,18,1923,8,25,34,1923.630137,1863,1764.259,7577072.502,4461504.041,2.33E-04,2.33E-04,2.33E-04
1923,8,25,1923,9,1,35,1923.649315,1745,1761.652032,7578460.228,4461336.195,2.32E-04,2.32E-04,2.32E-04
1923,9,1,1923,9,8,36,1923.668493,1767,1759.011866,7579847.954,4461168.349,2.32E-04,2.32E-04,2.32E-04
1923,9,8,1923,9,15,37,1923.687671,1715,1756.34115,7581235.68,4461000.503,2.32E-04,2.32E-04,2.32E-04
1923,9,15,1923,9,22,38,1923.706849,1650,1753.642515,7582623.406,4460832.658,2.31E-04,2.31E-04,2.31E-04
1923,9,22,1923,9,29,39,1923.726027,1714,1750.918544,7584011.132,4460664.812,2.31E-04,2.31E-04,2.31E-04
1923,9,29,1923,10,6,40,1923.745205,1565,1748.171615,7585398.857,4460496.966,2.30E-04,2.30E-04,2.30E-04
1923,10,6,1923,10,13,41,1923.764384,1639,1745.404473,7586786.656,4460329.111,2.30E-04,2.30E-04,2.30E-04
1923,10,13,1923,10,20,42,1923.783562,1673,1742.619408,7588174.381,4460161.265,2.30E-04,2.30E-04,2.30E-04
1923,10,20,1923,10,27,43,1923.80274,1724,1739.818793,7589562.107,4459993.42,2.29E-04,2.29E-04,2.29E-04
1923,10,27,1923,11,3,44,1923.821918,1876,1737.00499,7590949.833,4459825.574,2.29E-04,2.29E-04,2.29E-04
1923,11,3,1923,11,10,45,1923.841096,1632,1734.180361,7592337.559,4459657.728,2.28E-04,2.28E-04,2.28E-04
1923,11,10,1923,11,17,46,1923.860274,1690,1731.347266,7593725.285,4459489.882,2.28E-04,2.28E-04,2.28E-04
1923,11,17,1923,11,24,47,1923.879452,1688,1728.508067,7595113.011,4459322.036,2.28E-04,2.28E-04,2.28E-04
1923,11,24,1923,12,1,48,1923.89863,1564,1725.665124,7596500.736,4459154.19,2.27E-04,2.27E-04,2.27E-04
1923,12,1,1923,12,8,49,1923.917808,1624,1722.820798,7597888.462,4458986.344,2.27E-04,2.27E-04,2.27E-04
1923,12,8,1923,12,15,50,1923.936986,1715,1719.977452,7599276.188,4458818.499,2.26E-04,2.26E-04,2.26E-04
1923,12,15,1923,12,22,51,1923.956164,1597,1717.137445,7600663.914,4458650.653,2.26E-04,2.26E-04,2.26E-04
1923,12,22,1923,12,29,52,1923.975342,1222,1714.302992,7602051.64,4458482.807,2.26E-04,2.26E-04,2.26E-04
1923,12,29,1924,1,5,1,1923.994521,1992,1711.476748,7603439.438,4458314.952,2.25E-04,2.25E-04,2.25E-04
1924,1,5,1924,1,12,2,1924.013699,1667,1708.660928,7604827.164,4458147.106,2.25E-04,2.25E-04,2.25E-04
1924,1,12,1924,1,19,3,1924.032877,1738,1705.857892,7606214.89,4457979.26,2.24E-04,2.24E-04,2.24E-04
1924,1,19,1924,1,26,4,1924.052055,1682,1703.070001,7607602.615,4457811.415,2.24E-04,2.24E-04,2.24E-04
1924,1,26,1924,2,2,5,1924.071233,1832,1700.299617,7608990.341,4457643.569,2.23E-04,2.23E-04,2.23E-04
1924,2,2,1924,2,9,6,1924.090411,1750,1697.5491,7610378.067,4457475.723,2.23E-04,2.23E-04,2.23E-04
1924,2,9,1924,2,16,7,1924.109589,1474,1694.820811,7611765.793,4457307.877,2.23E-04,2.23E-04,2.23E-04
1924,2,16,1924,2,23,8,1924.128767,1745,1692.117113,7613153.519,4457140.031,2.22E-04,2.22E-04,2.22E-04
1924,2,23,1924,3,1,9,1924.147945,1680,1689.820918,7614541.245,4456972.185,2.22E-04,2.22E-04,2.22E-04
1924,3,1,1924,3,8,10,1924.164384,1924,1687.169151,7615730.776,4456828.311,2.22E-04,2.22E-04,2.22E-04
1924,3,8,1924,3,15,11,1924.183562,1755,1684.54872,7617118.501,4456660.465,2.21E-04,2.21E-04,2.21E-04
1924,3,15,1924,3,22,12,1924.20274,1677,1681.961985,7618506.227,4456492.62,2.21E-04,2.21E-04,2.21E-04
1924,3,22,1924,3,29,13,1924.221918,1597,1679.411309,7619893.953,4456324.774,2.20E-04,2.20E-04,2.20E-04
1924,3,29,1924,4,5,14,1924.241096,1698,1676.899051,7621281.679,4456156.928,2.20E-04,2.20E-04,2.20E-04
1924,4,5,1924,4,12,15,1924.260274,1641,1674.427573,7622669.405,4455989.082,2.20E-04,2.20E-04,2.20E-04
1924,4,12,1924,4,19,16,1924.279452,1565,1671.999236,7624057.131,4455821.236,2.19E-04,2.19E-04,2.19E-04
1924,4,19,1924,4,26,17,1924.29863,1710,1669.616401,7625444.856,4455653.39,2.19E-04,2.19E-04,2.19E-04
1924,4,26,1924,5,3,18,1924.317808,1809,1667.28143,7626832.582,4455485.544,2.19E-04,2.19E-04,2.19E-04
1924,5,3,1924,5,10,19,1924.336986,1857,1664.996683,7628220.308,4455317.699,2.18E-04,2.18E-04,2.18E-04
1924,5,10,1924,5,17,20,1924.356164,1716,1662.764521,7629608.034,4455149.853,2.18E-04,2.18E-04,2.18E-04
1924,5,17,1924,5,24,21,1924.375342,1675,1660.586946,7630995.76,4454982.007,2.18E-04,2.18E-04,2.18E-04
1924,5,24,1924,5,31,22,1924.394521,1656,1658.465192,7632383.558,4454814.152,2.17E-04,2.17E-04,2.17E-04
1924,5,31,1924,6,7,23,1924.413699,1646,1656.399374,7633771.284,4454646.306,2.17E-04,2.17E-04,2.17E-04
1924,6,7,1924,6,14,24,1924.432877,1516,1654.389219,7635159.01,4454478.46,2.17E-04,2.17E-04,2.17E-04
1924,6,14,1924,6,21,25,1924.452055,1847,1652.434081,7636546.735,4454310.615,2.16E-04,2.16E-04,2.16E-04
1924,6,21,1924,6,28,26,1924.471233,1829,1650.532996,7637934.461,4454142.769,2.16E-04,2.16E-04,2.16E-04
1924,6,28,1924,7,5,27,1924.490411,1784,1648.684896,7639322.187,4453974.923,2.16E-04,2.16E-04,2.16E-04
1924,7,5,1924,7,12,28,1924.509589,1694,1646.888552,7640709.913,4453807.077,2.16E-04,2.16E-04,2.16E-04
1924,7,12,1924,7,19,29,1924.528767,1718,1645.142699,7642097.639,4453639.231,2.15E-04,2.15E-04,2.15E-04
1924,7,19,1924,7,26,30,1924.547945,1648,1643.446069,7643485.365,4453471.385,2.15E-04,2.15E-04,2.15E-04
1924,7,26,1924,8,2,31,1924.567123,1843,1641.797394,7644873.09,4453303.54,2.15E-04,2.15E-04,2.15E-04
1924,8,2,1924,8,9,32,1924.586301,1514,1640.195408,7646260.816,4453135.694,2.15E-04,2.15E-04,2.15E-04
1924,8,9,1924,8,16,33,1924.605479,1818,1638.638764,7647648.542,4452967.848,2.14E-04,2.14E-04,2.14E-04
1924,8,16,1924,8,23,34,1924.624658,1777,1637.126357,7649036.34,4452799.993,2.14E-04,2.14E-04,2.14E-04
1924,8,23,1924,8,30,35,1924.643836,1718,1635.656838,7650424.066,4452632.147,2.14E-04,2.14E-04,2.14E-04
1924,8,30,1924,9,6,36,1924.663014,1728,1634.22894,7651811.792,4452464.301,2.14E-04,2.14E-04,2.14E-04
1924,9,6,1924,9,13,37,1924.682192,1627,1632.841395,7653199.518,4452296.456,2.13E-04,2.13E-04,2.13E-04
1924,9,13,1924,9,20,38,1924.70137,1639,1631.492936,7654587.244,4452128.61,2.13E-04,2.13E-04,2.13E-04
1924,9,20,1924,9,27,39,1924.720548,1516,1630.182297,7655974.969,4451960.764,2.13E-04,2.13E-04,2.13E-04
1924,9,27,1924,10,4,40,1924.739726,1741,1628.908211,7657362.695,4451792.918,2.13E-04,2.13E-04,2.13E-04
1924,10,4,1924,10,11,41,1924.758904,1647,1627.66941,7658750.421,4451625.072,2.13E-04,2.13E-04,2.13E-04
1924,10,11,1924,10,18,42,1924.778082,1592,1626.464628,7660138.147,4451457.226,2.12E-04,2.12E-04,2.12E-04
1924,10,18,1924,10,25,43,1924.79726,1531,1625.292597,7661525.873,4451289.38,2.12E-04,2.12E-04,2.12E-04
1924,10,25,1924,11,1,44,1924.816438,1548,1624.152051,7662913.599,4451121.535,2.12E-04,2.12E-04,2.12E-04
1924,11,1,1924,11,8,45,1924.835616,1655,1623.041665,7664301.324,4450953.689,2.12E-04,2.12E-04,2.12E-04
1924,11,8,1924,11,15,46,1924.854795,1491,1621.960288,7665689.123,4450785.834,2.12E-04,2.12E-04,2.12E-04
1924,11,15,1924,11,22,47,1924.873973,1625,1620.906594,7667076.848,4450617.988,2.11E-04,2.11E-04,2.11E-04
1924,11,22,1924,11,29,48,1924.893151,1555,1619.879316,7668464.574,4450450.142,2.11E-04,2.11E-04,2.11E-04
1924,11,29,1924,12,6,49,1924.912329,1569,1618.877188,7669852.3,4450282.297,2.11E-04,2.11E-04,2.11E-04
1924,12,6,1924,12,13,50,1924.931507,1372,1617.898942,7671240.026,4450114.451,2.11E-04,2.11E-04,2.11E-04
1924,12,13,1924,12,20,51,1924.950685,1551,1616.943311,7672627.752,4449946.605,2.11E-04,2.11E-04,2.11E-04
1924,12,20,1924,12,27,52,1924.969863,864,1616.009028,7674015.478,4449778.759,2.11E-04,2.11E-04,2.11E-04
1924,12,27,1925,1,3,53,1924.989041,1905,1615.094826,7675403.203,4449610.913,2.10E-04,2.10E-04,2.10E-04
1925,1,3,1925,1,10,1,1925.008219,1882,1614.199439,7676790.929,4449443.067,2.10E-04,2.10E-04,2.10E-04
1925,1,10,1925,1,17,2,1925.027397,1436,1613.321598,7678178.655,4449275.221,2.10E-04,2.10E-04,2.10E-04
1925,1,17,1925,1,24,3,1925.046575,1630,1612.460037,7679566.381,4449107.376,2.10E-04,2.10E-04,2.10E-04
1925,1,24,1925,1,31,4,1925.065753,1543,1611.613446,7680954.107,4448939.53,2.10E-04,2.10E-04,2.10E-04
1925,1,31,1925,2,7,5,1925.084932,1706,1610.780645,7682341.905,4448771.675,2.10E-04,2.10E-04,2.10E-04
1925,2,7,1925,2,14,6,1925.10411,1638,1609.960323,7683729.631,4448603.829,2.10E-04,2.10E-04,2.10E-04
1925,2,14,1925,2,21,7,1925.123288,1720,1609.151213,7685117.357,4448435.983,2.09E-04,2.09E-04,2.09E-04
1925,2,21,1925,2,28,8,1925.142466,1559,1608.352048,7686505.082,4448268.138,2.09E-04,2.09E-04,2.09E-04
1925,2,28,1925,3,7,9,1925.161644,1952,1607.56156,7687892.808,4448100.292,2.09E-04,2.09E-04,2.09E-04
1925,3,7,1925,3,14,10,1925.180822,1739,1606.778505,7689280.534,4447932.446,2.09E-04,2.09E-04,2.09E-04
1925,3,14,1925,3,21,11,1925.2,1656,1606.001725,7690668.26,4447764.6,2.09E-04,2.09E-04,2.09E-04
1925,3,21,1925,3,28,12,1925.219178,1694,1605.230105,7692055.986,4447596.754,2.09E-04,2.09E-04,2.09E-04
1925,3,28,1925,4,4,13,1925.238356,1701,1604.462621,7693443.712,4447428.908,2.09E-04,2.09E-04,2.09E-04
1925,4,4,1925,4,11,14,1925.257534,1458,1603.698272,7694831.438,4447261.062,2.08E-04,2.08E-04,2.08E-04
1925,4,11,1925,4,18,15,1925.276712,1578,1602.936077,7696219.163,4447093.217,2.08E-04,2.08E-04,2.08E-04
