"","year.from","month.from","day.from","year.to","month.to","day.to","weeknum","numdate","birth","birth.no.mv","birth.no.uhp","birth.trend","birth.trend.fitted","birth.fitted"
"3732",1913,7,19,1913,7,26,29,1913.54794520548,2194,2194,2194,2127.604969,2127.604969,2194
"3733",1913,7,26,1913,8,2,30,1913.56712328767,2219,2219,2219,2126.940657,2126.940657,2219
"3734",1913,8,2,1913,8,9,31,1913.58630136986,1895,1895,1895,2126.29174,2126.29174,1895
"3735",1913,8,9,1913,8,16,32,1913.60547945205,2304,2304,2304,2125.659276,2125.659276,2304
"3736",1913,8,16,1913,8,23,33,1913.62465753425,2179,2179,2179,2125.044419,2125.044419,2179
"3737",1913,8,23,1913,8,30,34,1913.64383561644,2043,2043,2043,2124.448225,2124.448225,2043
"3738",1913,8,30,1913,9,6,35,1913.66301369863,2024,2024,2024,2123.871783,2123.871783,2024
"3739",1913,9,6,1913,9,13,36,1913.68219178082,2181,2181,2181,2123.316181,2123.316181,2181
"3740",1913,9,13,1913,9,20,37,1913.70136986301,2085,2085,2085,2122.782508,2122.782508,2085
"3741",1913,9,20,1913,9,27,38,1913.72054794521,2074,2074,2074,2122.271853,2122.271853,2074
"3742",1913,9,27,1913,10,4,39,1913.7397260274,2079,2079,2079,2121.785306,2121.785306,2079
"3743",1913,10,4,1913,10,11,40,1913.75890410959,2039,2039,2039,2121.323953,2121.323953,2039
"3744",1913,10,11,1913,10,18,41,1913.77808219178,2094,2094,2094,2120.888886,2120.888886,2094
"3745",1913,10,18,1913,10,25,42,1913.79726027397,2021,2021,2021,2120.481255,2120.481255,2021
"3746",1913,10,25,1913,11,1,43,1913.81643835616,2229,2229,2229,2120.102507,2120.102507,2229
"3747",1913,11,1,1913,11,8,44,1913.83561643836,2185,2185,2185,2119.754096,2119.754096,2185
"3748",1913,11,8,1913,11,15,45,1913.85479452055,1997,1997,1997,2119.436715,2119.436715,1997
"3749",1913,11,15,1913,11,22,46,1913.87397260274,2113,2113,2113,2119.150421,2119.150421,2113
"3750",1913,11,22,1913,11,29,47,1913.89315068493,2180,2180,2180,2118.894838,2118.894838,2180
"3751",1913,11,29,1913,12,6,48,1913.91232876712,1910,1910,1910,2118.669496,2118.669496,1910
"3752",1913,12,6,1913,12,13,49,1913.93150684932,2147,2147,2147,2118.473923,2118.473923,2147
"3753",1913,12,13,1913,12,20,50,1913.95068493151,1988,1988,1988,2118.307649,2118.307649,1988
"3754",1913,12,20,1913,12,27,51,1913.9698630137,1345,1345,1345,2118.170203,2118.170203,1345
"3755",1913,12,27,1914,1,3,52,1913.98904109589,2441,2441,2441,2118.061114,2118.061114,2441
"3756",1914,1,3,1914,1,10,1,1914.00821917808,2317,2317,2317,2117.979912,2117.979912,2317
"3757",1914,1,10,1914,1,17,2,1914.02739726027,2097,2097,2097,2117.926125,2117.926125,2097
"3758",1914,1,17,1914,1,24,3,1914.04657534247,2072,2072,2072,2117.899283,2117.899283,2072
"3759",1914,1,24,1914,1,31,4,1914.06575342466,2207,2207,2207,2117.898916,2117.898916,2207
"3760",1914,1,31,1914,2,7,5,1914.08493150685,2235,2235,2235,2117.924552,2117.924552,2235
"3761",1914,2,7,1914,2,14,6,1914.10410958904,2115,2115,2115,2117.975721,2117.975721,2115
"3762",1914,2,14,1914,2,21,7,1914.12328767123,2168,2168,2168,2118.051951,2118.051951,2168
"3763",1914,2,21,1914,2,28,8,1914.14246575342,2146,2146,2146,2118.152771,2118.152771,2146
"3764",1914,2,28,1914,3,7,9,1914.16164383562,2165,2165,2165,2118.277712,2118.277712,2165
"3765",1914,3,7,1914,3,14,10,1914.18082191781,2054,2054,2054,2118.426302,2118.426302,2054
"3766",1914,3,14,1914,3,21,11,1914.2,2110,2110,2110,2118.59807,2118.59807,2110
"3767",1914,3,21,1914,3,28,12,1914.21917808219,2309,2309,2309,2118.792545,2118.792545,2309
"3768",1914,3,28,1914,4,4,13,1914.23835616438,2240,2240,2240,2119.009257,2119.009257,2240
"3769",1914,4,4,1914,4,11,14,1914.25753424658,1883,1883,1883,2119.247735,2119.247735,1883
"3770",1914,4,11,1914,4,18,15,1914.27671232877,2229,2229,2229,2119.507508,2119.507508,2229
"3771",1914,4,18,1914,4,25,16,1914.29589041096,2288,2288,2288,2119.788104,2119.788104,2288
"3772",1914,4,25,1914,5,2,17,1914.31506849315,2252,2252,2252,2120.089071,2120.089071,2252
"3773",1914,5,2,1914,5,9,18,1914.33424657534,2189,2189,2189,2120.409905,2120.409905,2189
"3774",1914,5,9,1914,5,16,19,1914.35342465753,2328,2328,2328,2120.75015,2120.75015,2328
"3775",1914,5,16,1914,5,23,20,1914.37260273973,2110,2110,2110,2121.109337,2121.109337,2110
"3776",1914,5,23,1914,5,30,21,1914.39178082192,2290,2290,2290,2121.486993,2121.486993,2290
"3777",1914,5,30,1914,6,6,22,1914.41095890411,1880,1880,1880,2121.882649,2121.882649,1880
"3778",1914,6,6,1914,6,13,23,1914.4301369863,2380,2380,2380,2122.295833,2122.295833,2380
"3779",1914,6,13,1914,6,20,24,1914.44931506849,2191,2191,2191,2122.726075,2122.726075,2191
"3780",1914,6,20,1914,6,27,25,1914.46849315068,2271,2271,2271,2123.172904,2123.172904,2271
"3781",1914,6,27,1914,7,4,26,1914.48767123288,2087,2087,2087,2123.635422,2123.635422,2087
"3782",1914,7,4,1914,7,11,27,1914.50684931507,2225,2225,2225,2124.110964,2124.110964,2225
"3783",1914,7,11,1914,7,18,28,1914.52602739726,2125,2125,2125,2124.596333,2124.596333,2125
"3784",1914,7,18,1914,7,25,29,1914.54520547945,2066,2066,2066,2125.088765,2125.088765,2066
"3785",1914,7,25,1914,8,1,30,1914.56438356164,2307,2307,2307,2125.58532,2125.58532,2307
"3786",1914,8,1,1914,8,8,31,1914.58356164384,1813,1813,1813,2126.08303,2126.08303,1813
"3787",1914,8,8,1914,8,15,32,1914.60273972603,2329,2329,2329,2126.578719,2126.578719,2329
"3788",1914,8,15,1914,8,22,33,1914.62191780822,2240,2240,2240,2127.069139,2127.069139,2240
"3789",1914,8,22,1914,8,29,34,1914.64109589041,2137,2137,2137,2127.551009,2127.551009,2137
"3790",1914,8,29,1914,9,5,35,1914.6602739726,2188,2188,2188,2128.021217,2128.021217,2188
"3791",1914,9,5,1914,9,12,36,1914.67945205479,2181,2181,2181,2128.476699,2128.476699,2181
"3792",1914,9,12,1914,9,19,37,1914.69863013699,2091,2091,2091,2128.914391,2128.914391,2091
"3793",1914,9,19,1914,9,26,38,1914.71780821918,2176,2176,2176,2129.331227,2129.331227,2176
"3794",1914,9,26,1914,10,3,39,1914.73698630137,2112,2112,2112,2129.724144,2129.724144,2112
"3795",1914,10,3,1914,10,10,40,1914.75616438356,2071,2071,2071,2130.090076,2130.090076,2071
"3796",1914,10,10,1914,10,17,41,1914.77534246575,1968,1968,1968,2130.425976,2130.425976,1968
"3797",1914,10,17,1914,10,24,42,1914.79452054795,2086,2086,2086,2130.728744,2130.728744,2086
"3798",1914,10,24,1914,10,31,43,1914.81369863014,2192,2192,2192,2130.995334,2130.995334,2192
"3799",1914,10,31,1914,11,7,44,1914.83287671233,2075,2075,2075,2131.222681,2131.222681,2075
"3800",1914,11,7,1914,11,14,45,1914.85205479452,2075,2075,2075,2131.407722,2131.407722,2075
"3801",1914,11,14,1914,11,21,46,1914.87123287671,2011,2011,2011,2131.54739,2131.54739,2011
"3802",1914,11,21,1914,11,28,47,1914.8904109589,2047,2047,2047,2131.638623,2131.638623,2047
"3803",1914,11,28,1914,12,5,48,1914.9095890411,1914,1914,1914,2131.678354,2131.678354,1914
"3804",1914,12,5,1914,12,12,49,1914.92876712329,2005,2005,2005,2131.663521,2131.663521,2005
"3805",1914,12,12,1914,12,19,50,1914.94794520548,2113,2113,2113,2131.591058,2131.591058,2113
"3806",1914,12,19,1914,12,26,51,1914.96712328767,1420,1420,1420,2131.4579,2131.4579,1420
"3807",1914,12,26,1915,1,2,52,1914.98630136986,2422,2422,2422,2131.260984,2131.260984,2422
"3808",1915,1,2,1915,1,9,1,1915.00547945205,2320,2320,2320,2130.997228,2130.997228,2320
"3809",1915,1,9,1915,1,16,2,1915.02465753425,2284,2284,2284,2130.663597,2130.663597,2284
"3810",1915,1,16,1915,1,23,3,1915.04383561644,1791,1791,1791,2130.257013,2130.257013,1791
"3811",1915,1,23,1915,1,30,4,1915.06301369863,2282,2282,2282,2129.774412,2129.774412,2282
"3812",1915,1,30,1915,2,6,5,1915.08219178082,2191,2191,2191,2129.212729,2129.212729,2191
"3813",1915,2,6,1915,2,13,6,1915.10136986301,2280,2280,2280,2128.5689,2128.5689,2280
"3814",1915,2,13,1915,2,20,7,1915.12054794521,2189,2189,2189,2127.83986,2127.83986,2189
"3815",1915,2,20,1915,2,27,8,1915.1397260274,2199,2199,2199,2127.022545,2127.022545,2199
"3816",1915,2,27,1915,3,6,9,1915.15890410959,2264,2264,2264,2126.113891,2126.113891,2264
"3817",1915,3,6,1915,3,13,10,1915.17808219178,2237,2237,2237,2125.110832,2125.110832,2237
"3818",1915,3,13,1915,3,20,11,1915.19726027397,2099,2099,2099,2124.010304,2124.010304,2099
"3819",1915,3,20,1915,3,27,12,1915.21643835616,2172,2172,2172,2122.809243,2122.809243,2172
"3820",1915,3,27,1915,4,3,13,1915.23561643836,1932,1932,1932,2121.504513,2121.504513,1932
"3821",1915,4,3,1915,4,10,14,1915.25479452055,2261,2261,2261,2120.093186,2120.093186,2261
"3822",1915,4,10,1915,4,17,15,1915.27397260274,2311,2311,2311,2118.572132,2118.572132,2311
"3823",1915,4,17,1915,4,24,16,1915.29315068493,2193,2193,2193,2116.938286,2116.938286,2193
"3824",1915,4,24,1915,5,1,17,1915.31232876712,2268,2268,2268,2115.188584,2115.188584,2268
"3825",1915,5,1,1915,5,8,18,1915.33150684932,2140,2140,2140,2113.319961,2113.319961,2140
"3826",1915,5,8,1915,5,15,19,1915.35068493151,2001,2001,2001,2111.329353,2111.329353,2001
"3827",1915,5,15,1915,5,22,20,1915.3698630137,1962,1962,1962,2109.213695,2109.213695,1962
"3828",1915,5,22,1915,5,29,21,1915.38904109589,1933,1933,1933,2106.970341,2106.970341,1933
"3829",1915,5,29,1915,6,5,22,1915.40821917808,2273,2273,2273,2104.598418,2104.598418,2273
"3830",1915,6,5,1915,6,12,23,1915.42739726027,1958,1958,1958,2102.097973,2102.097973,1958
"3831",1915,6,12,1915,6,19,24,1915.44657534247,2033,2033,2033,2099.469524,2099.469524,2033
"3832",1915,6,19,1915,6,26,25,1915.46575342466,1879,1879,1879,2096.713652,2096.713652,1879
"3833",1915,6,26,1915,7,3,26,1915.48493150685,1883,1883,1883,2093.831574,2093.831574,1883
"3834",1915,7,3,1915,7,10,27,1915.50410958904,1909,1909,1909,2090.824771,2090.824771,1909
"3835",1915,7,10,1915,7,17,28,1915.52328767123,1751,1751,1751,2087.695035,2087.695035,1751
"3836",1915,7,17,1915,7,24,29,1915.54246575342,1907,1907,1907,2084.444157,2084.444157,1907
"3837",1915,7,24,1915,7,31,30,1915.56164383562,1944,1944,1944,2081.073931,2081.073931,1944
"3838",1915,7,31,1915,8,7,31,1915.58082191781,1680,1680,1680,2077.58615,2077.58615,1680
"3839",1915,8,7,1915,8,14,32,1915.6,1962,1962,1962,2073.982604,2073.982604,1962
"3840",1915,8,14,1915,8,21,33,1915.61917808219,1912,1912,1912,2070.265087,2070.265087,1912
"3841",1915,8,21,1915,8,28,34,1915.63835616438,1897,1897,1897,2066.435392,2066.435392,1897
"3842",1915,8,28,1915,9,4,35,1915.65753424658,1735,1735,1735,2062.49531,2062.49531,1735
"3843",1915,9,4,1915,9,11,36,1915.67671232877,1770,1770,1770,2058.446634,2058.446634,1770
"3844",1915,9,11,1915,9,18,37,1915.69589041096,1849,1849,1849,2054.291157,2054.291157,1849
"3845",1915,9,18,1915,9,25,38,1915.71506849315,1906,1906,1906,2050.030445,2050.030445,1906
"3846",1915,9,25,1915,10,2,39,1915.73424657534,1828,1828,1828,2045.666737,2045.666737,1828
"3847",1915,10,2,1915,10,9,40,1915.75342465753,1958,1958,1958,2041.201605,2041.201605,1958
"3848",1915,10,9,1915,10,16,41,1915.77260273973,1892,1892,1892,2036.636841,2036.636841,1892
"3849",1915,10,16,1915,10,23,42,1915.79178082192,1892,1892,1892,2031.974237,2031.974237,1892
"3850",1915,10,23,1915,10,30,43,1915.81095890411,1811,1811,1811,2027.215587,2027.215587,1811
"3851",1915,10,30,1915,11,6,44,1915.8301369863,1991,1991,1991,2022.362683,2022.362683,1991
"3852",1915,11,6,1915,11,13,45,1915.84931506849,1773,1773,1773,2017.417316,2017.417316,1773
"3853",1915,11,13,1915,11,20,46,1915.86849315069,1835,1835,1835,2012.38128,2012.38128,1835
"3854",1915,11,20,1915,11,27,47,1915.88767123288,1849,1849,1849,2007.256367,2007.256367,1849
"3855",1915,11,27,1915,12,4,48,1915.90684931507,1698,1698,1698,2002.044618,2002.044618,1698
"3856",1915,12,4,1915,12,11,49,1915.92602739726,1978,1978,1978,1996.749067,1996.749067,1978
"3857",1915,12,11,1915,12,18,50,1915.94520547945,1783,1783,1783,1991.372717,1991.372717,1783
"3858",1915,12,18,1915,12,25,51,1915.96438356164,1513,1513,1513,1985.91941,1985.91941,1513
"3859",1915,12,25,1916,1,1,52,1915.98356164384,1841,1841,1841,1980.392153,1980.392153,1841
"3860",1916,1,1,1916,1,8,1,1916.00273972603,2107,2107,2107,1974.794229,1974.794229,2107
"3861",1916,1,8,1916,1,15,2,1916.02191780822,1838,1838,1838,1969.128921,1969.128921,1838
"3862",1916,1,15,1916,1,22,3,1916.04109589041,1857,1857,1857,1963.399513,1963.399513,1857
"3863",1916,1,22,1916,1,29,4,1916.0602739726,2018,2018,2018,1957.609288,1957.609288,2018
"3864",1916,1,29,1916,2,5,5,1916.07945205479,1862,1862,1862,1951.76153,1951.76153,1862
"3865",1916,2,5,1916,2,12,6,1916.09863013699,1993,1993,1993,1945.859521,1945.859521,1993
"3866",1916,2,12,1916,2,19,7,1916.11780821918,1850,1850,1850,1939.906547,1939.906547,1850
"3867",1916,2,19,1916,2,26,8,1916.13698630137,1698,1698,1698,1933.905889,1933.905889,1698
"3868",1916,2,26,1916,3,4,9,1916.15616438356,1943,1943,1943,1928.72678,1928.72678,1943
"3869",1916,3,4,1916,3,11,10,1916.17534246575,1943,1943,1943,1922.646278,1922.646278,1943
"3870",1916,3,11,1916,3,18,11,1916.19452054795,2134,2134,2134,1916.527475,1916.527475,2134
"3871",1916,3,18,1916,3,25,12,1916.21369863014,2027,2027,2027,1910.373654,1910.373654,2027
"3872",1916,3,25,1916,4,1,13,1916.23287671233,2173,2173,2173,1904.187906,1904.187906,2173
"3873",1916,4,1,1916,4,8,14,1916.25205479452,2202,2202,2202,1897.972558,1897.972558,2202
"3874",1916,4,8,1916,4,15,15,1916.27123287671,1975,1975,1975,1891.729741,1891.729741,1975
"3875",1916,4,15,1916,4,22,16,1916.2904109589,1866,1866,1866,1885.461591,1885.461591,1866
"3876",1916,4,22,1916,4,29,17,1916.3095890411,2124,2124,2124,1879.17024,1879.17024,2124
"3877",1916,4,29,1916,5,6,18,1916.32876712329,2279,2279,2279,1872.857821,1872.857821,2279
"3878",1916,5,6,1916,5,13,19,1916.34794520548,2212,2212,2212,1866.526139,1866.526139,2212
"3879",1916,5,13,1916,5,20,20,1916.36712328767,2225,2225,2225,1860.177986,1860.177986,2225
"3880",1916,5,20,1916,5,27,21,1916.38630136986,2103,2103,2103,1853.815166,1853.815166,2103
"3881",1916,5,27,1916,6,3,22,1916.40547945205,2116,2116,2116,1847.439813,1847.439813,2116
"3882",1916,6,3,1916,6,10,23,1916.42465753425,2080,2080,2080,1841.05406,1841.05406,2080
"3883",1916,6,10,1916,6,17,24,1916.44383561644,2027,2027,2027,1834.660041,1834.660041,2027
"3884",1916,6,17,1916,6,24,25,1916.46301369863,2108,2108,2108,1828.259889,1828.259889,2108
"3885",1916,6,24,1916,7,1,26,1916.48219178082,1964,1964,1964,1821.855738,1821.855738,1964
"3886",1916,7,1,1916,7,8,27,1916.50136986301,1903,1903,1903,1815.449721,1815.449721,1903
"3887",1916,7,8,1916,7,15,28,1916.52054794521,1936,1936,1936,1809.043972,1809.043972,1936
"3888",1916,7,15,1916,7,22,29,1916.5397260274,2029,2029,2029,1802.640624,1802.640624,2029
"3889",1916,7,22,1916,7,29,30,1916.55890410959,1935,1935,1935,1796.24181,1796.24181,1935
"3890",1916,7,29,1916,8,5,31,1916.57808219178,1893,1893,1893,1789.849331,1789.849331,1893
"3891",1916,8,5,1916,8,12,32,1916.59726027397,1892,1892,1892,1783.465883,1783.465883,1892
"3892",1916,8,12,1916,8,19,33,1916.61643835616,1864,1864,1864,1777.092744,1777.092744,1864
"3893",1916,8,19,1916,8,26,34,1916.63561643836,1796,1796,1796,1770.731419,1770.731419,1796
"3894",1916,8,26,1916,9,2,35,1916.65479452055,1822,1822,1822,1764.383417,1764.383417,1822
"3895",1916,9,2,1916,9,9,36,1916.67397260274,1918,1918,1918,1758.050209,1758.050209,1918
"3896",1916,9,9,1916,9,16,37,1916.69315068493,1859,1859,1859,1751.733135,1751.733135,1859
"3897",1916,9,16,1916,9,23,38,1916.71232876712,1942,1942,1942,1745.433491,1745.433491,1942
"3898",1916,9,23,1916,9,30,39,1916.73150684932,1787,1787,1787,1739.152537,1739.152537,1787
"3899",1916,9,30,1916,10,7,40,1916.75068493151,1849,1849,1849,1732.891533,1732.891533,1849
"3900",1916,10,7,1916,10,14,41,1916.7698630137,2004,2004,2004,1726.651749,1726.651749,2004
"3901",1916,10,14,1916,10,21,42,1916.78904109589,1955,1955,1955,1720.434541,1720.434541,1955
"3902",1916,10,21,1916,10,28,43,1916.80821917808,2059,2059,2059,1714.241072,1714.241072,2059
"3903",1916,10,28,1916,11,4,44,1916.82739726027,1811,1811,1811,1708.073643,1708.073643,1811
"3904",1916,11,4,1916,11,11,45,1916.84657534247,2117,2117,2117,1701.933797,1701.933797,2117
"3905",1916,11,11,1916,11,18,46,1916.86575342466,1832,1832,1832,1695.823538,1695.823538,1832
"3906",1916,11,18,1916,11,25,47,1916.88493150685,1800,1800,1800,1689.744899,1689.744899,1800
"3907",1916,11,25,1916,12,2,48,1916.90410958904,1832,1832,1832,1683.69991,1683.69991,1832
"3908",1916,12,2,1916,12,9,49,1916.92328767123,1773,1773,1773,1677.690603,1677.690603,1773
"3909",1916,12,9,1916,12,16,50,1916.94246575342,1771,1771,1771,1671.719009,1671.719009,1771
"3910",1916,12,16,1916,12,23,51,1916.96164383562,1687,1687,1687,1665.787158,1665.787158,1687
"3911",1916,12,23,1916,12,30,52,1916.98082191781,1340,1340,1340,1659.897083,1659.897083,1340
"3912",1916,12,30,1917,1,6,53,1917,2234,2234,2234,1654.050813,1654.050813,2234
"3913",1917,1,6,1917,1,13,1,1917.01643835616,1720,1720,1720,1648.250382,1648.250382,1720
"3914",1917,1,13,1917,1,20,2,1917.03561643836,1740,1740,1740,1642.49752,1642.49752,1740
"3915",1917,1,20,1917,1,27,3,1917.05479452055,1828,1828,1828,1636.794859,1636.794859,1828
"3916",1917,1,27,1917,2,3,4,1917.07397260274,1732,1732,1732,1631.144129,1631.144129,1732
"3917",1917,2,3,1917,2,10,5,1917.09315068493,1682,1682,1682,1625.547361,1625.547361,1682
"3918",1917,2,10,1917,2,17,6,1917.11232876712,1747,1747,1747,1620.006587,1620.006587,1747
"3919",1917,2,17,1917,2,24,7,1917.13150684931,1784,1784,1784,1614.523836,1614.523836,1784
"3920",1917,2,24,1917,3,3,8,1917.15068493151,1810,1810,1810,1609.101142,1609.101142,1810
"3921",1917,3,3,1917,3,10,9,1917.1698630137,1654,1654,1654,1603.740534,1603.740534,1654
"3922",1917,3,10,1917,3,17,10,1917.18904109589,1844,1844,1844,1598.444044,1598.444044,1844
"3923",1917,3,17,1917,3,24,11,1917.20821917808,1661,1661,1661,1593.213703,1593.213703,1661
"3924",1917,3,24,1917,3,31,12,1917.22739726027,1721,1721,1721,1588.051543,1588.051543,1721
"3925",1917,3,31,1917,4,7,13,1917.24657534247,1533,1533,1533,1582.959593,1582.959593,1533
"3926",1917,4,7,1917,4,14,14,1917.26575342466,1707,1707,1707,1577.939627,1577.939627,1707
"3927",1917,4,14,1917,4,21,15,1917.28493150685,1853,1853,1853,1572.994198,1572.994198,1853
"3928",1917,4,21,1917,4,28,16,1917.30410958904,1865,1865,1865,1568.125074,1568.125074,1865
"3929",1917,4,28,1917,5,5,17,1917.32328767123,1771,1771,1771,1563.334285,1563.334285,1771
"3930",1917,5,5,1917,5,12,18,1917.34246575342,1750,1750,1750,1558.623865,1558.623865,1750
"3931",1917,5,12,1917,5,19,19,1917.36164383562,1639,1639,1639,1553.995842,1553.995842,1639
"3932",1917,5,19,1917,5,26,20,1917.38082191781,1633,1633,1633,1549.452249,1549.452249,1633
"3933",1917,5,26,1917,6,2,21,1917.4,1454,1454,1454,1544.995117,1544.995117,1454
"3934",1917,6,2,1917,6,9,22,1917.41917808219,1782,1782,1782,1540.626477,1540.626477,1782
"3935",1917,6,9,1917,6,16,23,1917.43835616438,1561,1561,1561,1536.34836,1536.34836,1561
"3936",1917,6,16,1917,6,23,24,1917.45753424658,1585,1585,1585,1532.162796,1532.162796,1585
"3937",1917,6,23,1917,6,30,25,1917.47671232877,1672,1672,1672,1528.071819,1528.071819,1672
"3938",1917,6,30,1917,7,7,26,1917.49589041096,1492,1492,1492,1524.077457,1524.077457,1492
"3939",1917,7,7,1917,7,14,27,1917.51506849315,1578,1578,1578,1520.181543,1520.181543,1578
"3940",1917,7,14,1917,7,21,28,1917.53424657534,1566,1566,1566,1516.386514,1516.386514,1566
"3941",1917,7,21,1917,7,28,29,1917.55342465753,1495,1495,1495,1512.694194,1512.694194,1495
"3942",1917,7,28,1917,8,4,30,1917.57260273973,1351,1351,1351,1509.106616,1509.106616,1351
"3943",1917,8,4,1917,8,11,31,1917.59178082192,1473,1473,1473,1505.62581,1505.62581,1473
"3944",1917,8,11,1917,8,18,32,1917.61095890411,1694,1694,1694,1502.253808,1502.253808,1694
"3945",1917,8,18,1917,8,25,33,1917.6301369863,1414,1414,1414,1498.992641,1498.992641,1414
"3946",1917,8,25,1917,9,1,34,1917.64931506849,1430,1430,1430,1495.844339,1495.844339,1430
"3947",1917,9,1,1917,9,8,35,1917.66849315068,1403,1403,1403,1492.810934,1492.810934,1403
"3948",1917,9,8,1917,9,15,36,1917.68767123288,1494,1494,1494,1489.894458,1489.894458,1494
"3949",1917,9,15,1917,9,22,37,1917.70684931507,1442,1442,1442,1487.09694,1487.09694,1442
"3950",1917,9,22,1917,9,29,38,1917.72602739726,1390,1390,1390,1484.420414,1484.420414,1390
"3951",1917,9,29,1917,10,6,39,1917.74520547945,1301,1301,1301,1481.866779,1481.866779,1301
"3952",1917,10,6,1917,10,13,40,1917.76438356164,1588,1588,1588,1479.438333,1479.438333,1588
"3953",1917,10,13,1917,10,20,41,1917.78356164384,1571,1571,1571,1477.136971,1477.136971,1571
"3954",1917,10,20,1917,10,27,42,1917.80273972603,1460,1460,1460,1474.964724,1474.964724,1460
"3955",1917,10,27,1917,11,3,43,1917.82191780822,1477,1477,1477,1472.923624,1472.923624,1477
"3956",1917,11,3,1917,11,10,44,1917.84109589041,1596,1596,1596,1471.015702,1471.015702,1596
"3957",1917,11,10,1917,11,17,45,1917.8602739726,1419,1419,1419,1469.242988,1469.242988,1419
"3958",1917,11,17,1917,11,24,46,1917.87945205479,1441,1441,1441,1467.607513,1467.607513,1441
"3959",1917,11,24,1917,12,1,47,1917.89863013699,1345,1345,1345,1466.11131,1466.11131,1345
"3960",1917,12,1,1917,12,8,48,1917.91780821918,1258,1258,1258,1464.756409,1464.756409,1258
"3961",1917,12,8,1917,12,15,49,1917.93698630137,1316,1316,1316,1463.544841,1463.544841,1316
"3962",1917,12,15,1917,12,22,50,1917.95616438356,1202,1202,1202,1462.478638,1462.478638,1202
"3963",1917,12,22,1917,12,29,51,1917.97534246575,1039,1039,1039,1461.559786,1461.559786,1039
"3964",1917,12,29,1918,1,5,52,1917.99452054795,1658,1658,1658,1460.790413,1460.790413,1658
"3965",1918,1,5,1918,1,12,1,1918.01369863014,1491,1491,1491,1460.172498,1460.172498,1491
"3966",1918,1,12,1918,1,19,2,1918.03287671233,1441,1441,1441,1459.708072,1459.708072,1441
"3967",1918,1,19,1918,1,26,3,1918.05205479452,1503,1503,1503,1459.399167,1459.399167,1503
"3968",1918,1,26,1918,2,2,4,1918.07123287671,1369,1369,1369,1459.247813,1459.247813,1369
"3969",1918,2,2,1918,2,9,5,1918.0904109589,1462,1462,1462,1459.256041,1459.256041,1462
"3970",1918,2,9,1918,2,16,6,1918.1095890411,1513,1513,1513,1459.425883,1459.425883,1513
"3971",1918,2,16,1918,2,23,7,1918.12876712329,1319,1319,1319,1459.759371,1459.759371,1319
"3972",1918,2,23,1918,3,2,8,1918.14794520548,1505,1505,1505,1460.258534,1460.258534,1505
"3973",1918,3,2,1918,3,9,9,1918.16712328767,1498,1498,1498,1460.925405,1460.925405,1498
"3974",1918,3,9,1918,3,16,10,1918.18630136986,1601,1601,1601,1461.762014,1461.762014,1601
"3975",1918,3,16,1918,3,23,11,1918.20547945205,1485,1485,1485,1462.77045,1462.77045,1485
"3976",1918,3,23,1918,3,30,12,1918.22465753425,1240,1240,1240,1463.952638,1463.952638,1240
"3977",1918,3,30,1918,4,6,13,1918.24383561644,1447,1447,1447,1465.310659,1465.310659,1447
"3978",1918,4,6,1918,4,13,14,1918.26301369863,1475,1475,1475,1466.846543,1466.846543,1475
"3979",1918,4,13,1918,4,20,15,1918.28219178082,1281,1281,1281,1468.562321,1468.562321,1281
"3980",1918,4,20,1918,4,27,16,1918.30136986301,1571,1571,1571,1470.460024,1470.460024,1571
"3981",1918,4,27,1918,5,4,17,1918.32054794521,1433,1433,1433,1472.541684,1472.541684,1433
"3982",1918,5,4,1918,5,11,18,1918.3397260274,1533,1533,1533,1474.809332,1474.809332,1533
"3983",1918,5,11,1918,5,18,19,1918.35890410959,1432,1432,1432,1477.264999,1477.264999,1432
"3984",1918,5,18,1918,5,25,20,1918.37808219178,1161,1161,1161,1479.910716,1479.910716,1161
"3985",1918,5,25,1918,6,1,21,1918.39726027397,1550,1550,1550,1482.748514,1482.748514,1550
"3986",1918,6,1,1918,6,8,22,1918.41643835616,1473,1473,1473,1485.780424,1485.780424,1473
"3987",1918,6,8,1918,6,15,23,1918.43561643836,1373,1373,1373,1489.008389,1489.008389,1373
"3988",1918,6,15,1918,6,22,24,1918.45479452055,1341,1341,1341,1492.432789,1492.432789,1341
"3989",1918,6,22,1918,6,29,25,1918.47397260274,1340,1340,1340,1496.054077,1496.054077,1340
"3990",1918,6,29,1918,7,6,26,1918.49315068493,1305,1305,1305,1499.871886,1499.871886,1305
"3991",1918,7,6,1918,7,13,27,1918.51232876712,1249,1249,1249,1503.885682,1503.885682,1249
"3992",1918,7,13,1918,7,20,28,1918.53150684932,1327,1327,1327,1508.094933,1508.094933,1327
"3993",1918,7,20,1918,7,27,29,1918.55068493151,1289,1289,1289,1512.49899,1512.49899,1289
"3994",1918,7,27,1918,8,3,30,1918.5698630137,1399,1399,1399,1517.096743,1517.096743,1399
"3995",1918,8,3,1918,8,10,31,1918.58904109589,1352,1352,1352,1521.886876,1521.886876,1352
"3996",1918,8,10,1918,8,17,32,1918.60821917808,1457,1457,1457,1526.867585,1526.867585,1457
"3997",1918,8,17,1918,8,24,33,1918.62739726027,1296,1296,1296,1532.03632,1532.03632,1296
"3998",1918,8,24,1918,8,31,34,1918.64657534247,1321,1321,1321,1537.389832,1537.389832,1321
